"ProbeID","Expression"
"1567457_at",2.606423856
"1567458_s_at",8.447358561
"1567519_at",2.103307686
"1567527_at",1.963928063
"1567539_at",1.732094422
"1567540_at",2.41213055
"1567558_at",1.681404019
"1567559_s_at",1.142602465
"1567575_at",2.185772824
"1567576_at",1.522367277
"1567590_at",2.573370729
"1567591_at",1.943633118
"1567611_at",1.724826109
"1567612_at",2.959935207
"1567622_at",2.012377281
"1567623_at",1.953971795
"1567624_at",2.041519263
"1567627_at",2.279518729
"1567628_at",3.686434968
"1567656_at",1.851406325
"1567657_at",2.141178725
"1567663_at",1.543361462
"1567664_at",2.228795717
"1567679_at",1.486091538
"1567681_at",1.677094275
"1567682_x_at",1.704694419
"1567686_at",1.922616076
"1567687_at",2.820026901
"1567696_at",2.295770129
"1567697_at",3.137761022
"1567698_x_at",2.812966235
"1567702_at",2.208952682
"1567703_at",2.080562542
"1567704_at",2.125428379
"1567705_at",2.135290482
"1567706_at",2.190214284
"1567853_at",1.904338282
"1567855_at",1.674939026
"1567856_x_at",1.666299689
"1567859_at",2.99117209
"1567860_at",2.079229335
"1567861_at",1.650034188
"1567862_at",2.268683908
"1567878_at",1.454346289
"1567906_at",1.244744168
"1567912_s_at",1.325268238
"1567913_at",2.093106989
"1567985_at",2.398722737
"1567986_at",2.855229862
"1567997_x_at",2.238019597
"1568012_at",1.065498998
"1568126_at",2.149798484
"1568190_at",0.953891314
"1568191_at",1.815942817
"1568248_x_at",2.448505334
"1568249_at",5.176578422
"1568286_at",1.610460355
"1568287_at",2.466121434
"1568365_at",1.874757864
"1568366_at",2.453810561
"1568375_at",2.318539383
"1568377_x_at",2.988065632
"1568406_at",2.211537653
"1568408_x_at",2.296205547
"1568448_at",1.680297079
"1568449_at",1.921009568
"1568487_x_at",1.899713885
"1568488_at",1.409817532
"1568513_x_at",7.871266114
"1568554_x_at",1.666451197
"1568558_x_at",1.556921113
"1568574_x_at",1.460779605
"1568589_at",2.265608112
"1568590_at",2.21391451
"1568592_at",7.499133385
"1568593_a_at",2.876623236
"1568594_s_at",2.968905992
"1568596_a_at",2.750533447
"1568597_at",2.05399071
"1568598_at",3.186457567
"1568600_at",2.805305467
"1568601_at",1.632000845
"1568603_at",1.987674434
"1568604_a_at",1.915387871
"1568605_at",3.200777674
"1568606_at",1.88063889
"1568609_s_at",8.408785561
"1568611_at",1.602314175
"1568612_at",1.962193694
"1568613_at",3.947452457
"1568615_a_at",1.27639192
"1568616_a_at",1.832905422
"1568617_a_at",1.930015785
"1568618_a_at",5.473491464
"1568619_s_at",3.262743656
"1568620_at",1.572251743
"1568623_a_at",1.949182829
"1568625_at",2.028965583
"1568627_at",2.215494575
"1568629_s_at",3.391286556
"1568633_a_at",2.448013592
"1568634_a_at",2.148197828
"1568635_at",2.394798155
"1568636_a_at",2.280473198
"1568638_a_at",1.864705014
"1568639_a_at",2.499790115
"1568640_at",3.11993087
"1568643_a_at",1.887114789
"1568644_at",1.776767388
"1568646_x_at",2.464698127
"1568647_at",2.724660869
"1568648_a_at",2.465752316
"1568649_at",3.54245382
"1568650_a_at",1.70493325
"1568655_a_at",1.348931286
"1568656_at",2.859137127
"1568658_at",3.014744252
"1568660_a_at",2.117580451
"1568661_at",1.468094442
"1568662_at",2.241696091
"1568663_a_at",3.340110043
"1568665_at",2.32368082
"1568666_at",3.023445243
"1568667_s_at",3.105026436
"1568672_at",1.484435974
"1568673_s_at",2.223779862
"1568675_at",3.240730057
"1568678_s_at",4.268335611
"1568680_s_at",2.613447931
"1568682_a_at",2.302888233
"1568683_at",1.944764889
"1568685_at",1.605351124
"1568686_at",2.142398471
"1568687_s_at",1.742786208
"1568689_at",2.557412388
"1568690_a_at",1.652821867
"1568691_at",3.592491501
"1568695_s_at",1.926279241
"1568696_at",1.706047738
"1568698_at",1.64263195
"1568699_at",3.395824131
"1568702_a_at",3.902688795
"1568704_a_at",1.886146104
"1568706_s_at",3.612832697
"1568711_a_at",1.422999455
"1568713_a_at",2.523389642
"1568717_a_at",1.682155843
"1568718_at",1.248696702
"1568719_s_at",2.559199822
"1568720_at",2.708584424
"1568722_at",2.074570576
"1568723_at",1.614238118
"1568728_s_at",2.981709667
"1568730_at",1.538381261
"1568732_at",1.212070654
"1568733_at",2.404532107
"1568734_a_at",2.153640057
"1568735_at",1.386777198
"1568736_s_at",2.115128968
"1568739_at",2.182299036
"1568742_at",3.926930625
"1568743_at",2.088065038
"1568745_at",1.915686155
"1568746_a_at",2.106980839
"1568748_at",2.044650123
"1568749_at",1.171921954
"1568751_at",1.453532724
"1568752_s_at",2.388079246
"1568754_at",3.359299024
"1568755_a_at",1.686348945
"1568760_at",1.678531222
"1568762_at",1.766800737
"1568763_s_at",5.938667964
"1568764_x_at",3.242096622
"1568765_at",2.390503222
"1568768_s_at",1.611628063
"1568770_at",2.484131843
"1568777_at",1.856451914
"1568779_a_at",2.031391209
"1568780_at",2.820860352
"1568781_at",1.807643416
"1568782_at",1.670144154
"1568783_at",2.029919658
"1568784_at",2.079491449
"1568785_a_at",1.592290901
"1568787_at",1.523903513
"1568789_at",1.902960752
"1568791_s_at",1.774015145
"1568794_at",1.433545945
"1568795_at",2.350351038
"1568796_at",3.493556079
"1568799_at",2.209519686
"1568801_at",1.903676197
"1568802_at",2.438973311
"1568803_at",1.786222465
"1568804_at",2.384629547
"1568805_at",1.589738996
"1568807_a_at",2.584169038
"1568812_at",2.312639714
"1568813_at",2.287685065
"1568814_at",2.693423981
"1568815_a_at",5.655105396
"1568817_at",2.110503962
"1568820_a_at",2.445430605
"1568821_at",1.446079156
"1568822_at",2.698225769
"1568826_at",2.082530982
"1568827_at",1.276080357
"1568828_at",2.323270177
"1568830_at",2.492654345
"1568832_a_at",1.513981141
"1568834_s_at",4.20312135
"1568836_at",2.324447966
"1568838_at",1.902890841
"1568840_at",2.091573623
"1568843_at",2.076985051
"1568844_at",1.711324014
"1568845_at",2.035516607
"1568846_at",1.353476907
"1568847_at",2.570556521
"1568848_at",1.596119273
"1568849_at",1.510024204
"1568850_at",1.797292641
"1568851_at",1.763202232
"1568852_x_at",1.078983575
"1568853_at",2.782376304
"1568854_at",1.432485657
"1568856_at",3.730748314
"1568857_a_at",5.461317174
"1568858_at",1.775209602
"1568859_a_at",2.983027055
"1568864_at",2.179640172
"1568865_at",1.939933706
"1568866_at",2.27161684
"1568867_x_at",2.370838882
"1568868_at",2.184658572
"1568869_at",1.704065241
"1568870_at",4.113588443
"1568871_at",2.192682888
"1568872_at",1.639344104
"1568873_at",2.035489575
"1568874_at",1.943328594
"1568876_a_at",2.095547603
"1568877_a_at",1.812538668
"1568878_at",1.912196247
"1568879_a_at",2.151758929
"1568882_at",2.330963698
"1568883_at",2.668425123
"1568884_at",1.511958582
"1568887_at",2.785251391
"1568888_at",1.647706487
"1568889_at",2.552829715
"1568891_x_at",2.117769611
"1568892_at",1.716240156
"1568894_at",1.989826086
"1568896_at",1.224185657
"1568897_at",1.401874181
"1568898_at",1.29328984
"1568899_at",1.988747916
"1568900_a_at",2.995268407
"1568902_at",1.46640501
"1568903_at",2.553232552
"1568904_at",2.039420094
"1568905_at",1.656572782
"1568906_at",2.238206731
"1568907_at",2.104403134
"1568908_at",1.415349293
"1568913_at",2.363311404
"1568914_at",1.927126822
"1568915_at",4.392906202
"1568916_at",2.646273507
"1568919_at",1.506996763
"1568920_at",2.654772999
"1568921_at",1.447242275
"1568922_at",1.874085819
"1568923_at",1.592415657
"1568924_a_at",1.967440449
"1568925_at",3.022748219
"1568926_x_at",2.673434894
"1568929_at",1.498959611
"1568930_at",1.870635453
"1568931_at",2.321094459
"1568932_at",1.747581156
"1568933_at",1.873412522
"1568934_at",6.255509431
"1568935_at",2.507893296
"1568936_a_at",2.208861173
"1568938_at",1.670321383
"1568939_at",1.6770933
"1568941_a_at",1.951347587
"1568943_at",3.170947862
"1568949_at",2.217205291
"1568951_at",2.969862562
"1568954_s_at",7.976593281
"1568955_at",5.038090316
"1568957_x_at",5.363624859
"1568964_x_at",4.717160258
"1568970_at",1.386222531
"1568971_at",2.291090242
"1568974_at",2.337049616
"1568977_at",3.075028653
"1568978_s_at",3.356878714
"1568981_at",2.525332906
"1568983_a_at",3.526061781
"1568986_x_at",4.032815032
"1568987_at",2.433681438
"1568997_at",2.377567878
"1568999_at",2.590359613
"1569001_at",2.143835444
"1569002_x_at",1.929464176
"1569003_at",4.41852834
"1569004_at",4.922192169
"1569005_at",2.16116823
"1569006_at",2.899750068
"1569008_at",1.910995962
"1569009_s_at",2.459369472
"1569013_s_at",3.131856476
"1569020_at",2.028661395
"1569021_at",2.469790516
"1569022_a_at",2.175629651
"1569023_a_at",1.83061158
"1569024_at",1.617645421
"1569025_s_at",1.883868012
"1569029_at",2.10840444
"1569030_s_at",5.495030392
"1569032_at",2.085197256
"1569033_at",3.198449663
"1569034_a_at",2.04473372
"1569039_s_at",2.517533575
"1569040_s_at",4.679878598
"1569041_at",2.104923453
"1569042_at",1.794578652
"1569044_at",2.360955168
"1569048_s_at",2.151615925
"1569052_at",2.245299891
"1569053_at",3.588960713
"1569054_at",1.539383867
"1569057_s_at",3.228689756
"1569058_at",2.521036001
"1569061_at",2.71559141
"1569062_s_at",1.342261644
"1569063_at",1.902394927
"1569064_at",2.14166472
"1569065_s_at",2.204314411
"1569067_at",2.01890277
"1569069_s_at",2.796520722
"1569072_s_at",1.964619275
"1569073_x_at",4.360746404
"1569074_at",1.823101234
"1569076_a_at",2.050840786
"1569077_x_at",3.038330008
"1569078_at",1.831047773
"1569080_at",2.046694635
"1569086_at",1.87703479
"1569089_a_at",2.887708914
"1569090_x_at",3.464353461
"1569091_at",1.959853149
"1569095_at",4.614477905
"1569097_at",1.356838758
"1569098_s_at",2.071661094
"1569099_at",2.572264549
"1569100_a_at",1.944833272
"1569102_at",1.483102962
"1569104_a_at",2.431419327
"1569105_at",3.836437461
"1569106_s_at",3.411844125
"1569107_s_at",3.555360179
"1569108_a_at",2.03892921
"1569110_x_at",6.025883882
"1569111_at",2.12592824
"1569112_at",1.448492224
"1569114_at",2.296006193
"1569121_at",2.074607247
"1569122_at",1.889225768
"1569124_at",1.237238467
"1569126_at",2.92901067
"1569127_at",2.260334665
"1569128_at",3.08416005
"1569129_s_at",5.069370827
"1569132_s_at",2.101058319
"1569133_x_at",3.447996219
"1569136_at",2.62638642
"1569138_a_at",1.770953095
"1569139_s_at",3.269031439
"1569140_at",1.587265215
"1569141_a_at",2.324010604
"1569142_at",4.930861939
"1569144_a_at",2.967874895
"1569146_s_at",1.620870731
"1569147_at",2.385586678
"1569149_at",2.034643578
"1569150_x_at",2.191299563
"1569153_at",2.176166155
"1569154_a_at",2.69443884
"1569156_at",2.426382321
"1569157_s_at",3.09739995
"1569159_at",2.396602648
"1569167_at",1.897084441
"1569168_at",2.55647157
"1569171_a_at",1.292512816
"1569172_a_at",2.515879256
"1569176_at",1.391964033
"1569178_at",2.36865654
"1569180_at",4.879625108
"1569181_x_at",5.354992996
"1569182_at",2.207633303
"1569183_a_at",2.611736078
"1569186_at",1.998769065
"1569188_s_at",2.94976698
"1569189_at",4.046424862
"1569190_at",3.099455223
"1569191_at",1.705523769
"1569192_at",3.274298342
"1569193_at",1.668243199
"1569194_at",1.72795548
"1569200_at",4.620337732
"1569201_a_at",2.699266986
"1569202_x_at",3.748129156
"1569203_at",1.746592288
"1569205_at",1.292555359
"1569206_at",4.12862644
"1569207_s_at",5.505967366
"1569208_a_at",2.788237065
"1569212_at",2.391101811
"1569213_at",1.803063786
"1569218_at",1.851332922
"1569219_at",2.505888439
"1569225_a_at",7.047445202
"1569230_at",2.408545123
"1569231_x_at",1.863149198
"1569234_at",1.997058675
"1569235_a_at",2.416074339
"1569237_at",3.381320572
"1569238_a_at",2.574373885
"1569240_at",1.948962729
"1569241_a_at",1.990280226
"1569243_at",2.269871198
"1569245_at",2.317040521
"1569246_a_at",2.109013382
"1569250_at",2.591152906
"1569251_a_at",3.774478237
"1569253_at",1.345115118
"1569254_s_at",2.057579239
"1569256_a_at",1.651124358
"1569257_at",5.692172797
"1569259_at",1.81909649
"1569262_x_at",2.084090448
"1569263_at",3.062185838
"1569264_at",1.771239341
"1569268_at",3.218356614
"1569269_s_at",2.657003079
"1569270_at",1.459133047
"1569272_at",1.997388096
"1569274_at",2.755338514
"1569275_at",2.628709771
"1569276_at",2.433531303
"1569277_at",2.448414153
"1569283_at",2.574729234
"1569287_at",2.105888752
"1569289_at",1.409670156
"1569290_s_at",1.77436859
"1569291_at",1.680519548
"1569293_x_at",2.009717154
"1569294_at",2.885320703
"1569296_a_at",1.379191103
"1569297_at",1.766958795
"1569300_at",2.038039322
"1569302_at",4.202859898
"1569303_s_at",2.184653726
"1569305_a_at",2.281856446
"1569306_at",2.838198505
"1569307_s_at",1.675053039
"1569310_at",1.320117077
"1569311_at",2.542144039
"1569312_at",2.503235418
"1569315_s_at",1.478964724
"1569316_at",2.110361178
"1569318_at",1.664157546
"1569320_at",6.027563751
"1569321_at",1.874653129
"1569322_at",2.280217949
"1569323_at",1.927535648
"1569325_at",2.056199976
"1569330_at",2.275664898
"1569331_at",2.425335046
"1569332_at",1.343078813
"1569334_at",2.203510396
"1569335_a_at",2.456553434
"1569337_at",1.854736068
"1569338_at",2.549263239
"1569339_s_at",3.423747156
"1569341_at",3.1409315
"1569342_at",1.859090493
"1569344_a_at",2.072523251
"1569345_at",2.612685209
"1569346_a_at",3.551007914
"1569348_at",2.547963507
"1569349_at",2.549569478
"1569351_at",1.417782566
"1569352_at",1.757655491
"1569353_at",3.063737572
"1569354_at",4.308303632
"1569355_at",2.070526654
"1569361_a_at",2.162595651
"1569362_at",2.334032744
"1569365_a_at",3.335135225
"1569366_a_at",2.523382936
"1569368_at",2.650051617
"1569369_at",3.138701951
"1569371_at",1.671353501
"1569372_at",1.585830864
"1569374_at",2.330025676
"1569375_at",2.805788677
"1569376_s_at",1.720239571
"1569377_at",1.963881079
"1569378_at",1.62441695
"1569380_a_at",2.647486373
"1569383_s_at",1.473058515
"1569385_s_at",2.53896901
"1569386_at",1.764610185
"1569387_at",2.575542017
"1569391_at",1.340590419
"1569392_at",2.855283785
"1569393_at",1.328473616
"1569396_at",4.156347967
"1569399_at",1.884880984
"1569401_at",3.928510522
"1569402_at",2.097622876
"1569403_at",1.581717015
"1569405_at",1.781949988
"1569406_at",3.351691082
"1569407_at",2.184665397
"1569408_at",1.89473937
"1569409_x_at",3.373860363
"1569410_at",2.457328632
"1569411_at",1.781774609
"1569415_at",1.474398769
"1569416_at",2.109846033
"1569417_at",2.141511272
"1569418_at",1.710126096
"1569419_at",1.614787595
"1569421_at",2.240601148
"1569422_at",3.235116407
"1569426_at",2.836766243
"1569428_at",2.798779902
"1569430_at",2.365041037
"1569431_at",2.373578447
"1569433_at",1.897499434
"1569434_at",2.463521523
"1569436_at",2.926210158
"1569439_at",1.775144473
"1569443_s_at",1.394277555
"1569444_at",2.385100274
"1569445_at",2.721126129
"1569446_x_at",2.049010234
"1569448_at",3.436103662
"1569449_a_at",2.014460621
"1569450_at",3.143681028
"1569452_at",2.548222569
"1569453_a_at",2.892095054
"1569454_a_at",2.18181514
"1569459_a_at",2.067366641
"1569461_at",2.629710504
"1569462_x_at",1.616987873
"1569464_at",1.833015297
"1569465_at",1.661416512
"1569466_at",2.205933655
"1569468_at",1.912265416
"1569469_a_at",1.881516759
"1569470_a_at",2.456523929
"1569472_s_at",2.078353978
"1569473_s_at",2.075142929
"1569474_at",2.010950826
"1569476_at",2.276124722
"1569477_at",2.675678282
"1569478_s_at",3.6947283
"1569479_at",1.799122039
"1569481_s_at",2.180387323
"1569482_at",3.77527731
"1569484_s_at",2.333146646
"1569486_at",1.961335791
"1569487_at",2.897785389
"1569490_at",2.363990968
"1569491_at",2.457291842
"1569492_at",2.108160729
"1569494_at",2.325075884
"1569495_at",2.632037901
"1569496_s_at",2.690484575
"1569499_at",3.121597032
"1569500_at",1.870012959
"1569501_at",1.801342488
"1569502_s_at",2.913656116
"1569503_at",2.620978222
"1569504_at",1.612994727
"1569508_at",2.351898807
"1569510_at",2.398475832
"1569512_at",2.257409181
"1569515_a_at",2.734629594
"1569516_at",1.882381733
"1569517_at",2.759492737
"1569518_at",2.088480296
"1569519_at",3.716817636
"1569520_at",2.509916119
"1569521_s_at",3.148695513
"1569522_at",3.249823337
"1569523_a_at",1.674129734
"1569525_s_at",2.325675036
"1569527_at",2.394774015
"1569528_at",2.11606955
"1569532_a_at",1.940190993
"1569536_at",2.913734844
"1569537_at",2.629777206
"1569538_at",2.628355348
"1569539_at",2.123252258
"1569540_at",3.075497006
"1569542_at",2.243737684
"1569543_at",3.632138506
"1569544_at",2.007545848
"1569545_at",2.82314764
"1569551_at",2.548942305
"1569552_at",3.03522028
"1569554_at",1.953444292
"1569555_at",2.488387047
"1569557_at",2.29599204
"1569558_at",1.905028432
"1569560_at",1.939634803
"1569561_at",1.636211248
"1569564_at",1.630178089
"1569566_at",3.17333739
"1569568_at",0.868889866
"1569569_x_at",0.881140395
"1569570_at",1.609806288
"1569571_at",2.590464036
"1569573_at",2.428298694
"1569577_x_at",2.156015732
"1569578_at",2.275480415
"1569579_at",1.661253154
"1569580_a_at",2.398087583
"1569582_at",1.553700128
"1569583_at",1.334502545
"1569585_at",1.910627159
"1569587_at",2.05939649
"1569588_x_at",2.281434895
"1569590_at",2.315880361
"1569591_at",2.080180236
"1569592_a_at",1.913571698
"1569594_a_at",6.123810082
"1569596_at",1.899883648
"1569597_at",2.690903624
"1569599_at",2.029898848
"1569600_at",4.003204455
"1569601_at",5.731057778
"1569602_at",1.440463417
"1569603_at",2.356755925
"1569604_at",3.405565566
"1569607_s_at",2.275136548
"1569608_x_at",3.305243763
"1569609_at",2.859685063
"1569610_at",1.868743724
"1569611_a_at",2.37934415
"1569614_s_at",1.748629736
"1569615_at",1.789723186
"1569616_at",1.614424928
"1569617_at",4.757339067
"1569620_s_at",1.761567864
"1569624_at",2.493400441
"1569629_x_at",2.542714546
"1569630_a_at",2.6239148
"1569631_at",2.959681375
"1569634_at",1.300324805
"1569637_at",2.378267232
"1569638_at",2.372249738
"1569640_s_at",1.728229063
"1569641_at",2.721633321
"1569642_at",1.896215875
"1569644_at",1.568319763
"1569646_a_at",2.440509719
"1569647_at",1.962756068
"1569648_at",1.98981448
"1569652_at",3.929709435
"1569656_at",1.442650252
"1569659_at",1.503851455
"1569660_at",2.741712957
"1569661_at",1.955547329
"1569663_at",2.357505719
"1569664_at",3.132518066
"1569665_at",2.230838638
"1569666_s_at",3.42609246
"1569668_at",1.674039744
"1569669_at",2.427854962
"1569670_at",1.615641894
"1569672_at",1.383412591
"1569673_at",2.309216426
"1569674_at",1.989235219
"1569675_at",1.673285713
"1569676_at",2.463350881
"1569677_a_at",1.738729825
"1569679_at",3.795691745
"1569680_at",2.184197388
"1569681_at",2.289745782
"1569683_at",3.020761959
"1569685_at",2.380513307
"1569688_at",2.134745597
"1569689_s_at",1.955245123
"1569690_at",2.36596647
"1569693_at",1.61197141
"1569696_at",3.41027185
"1569698_s_at",2.164229564
"1569699_at",1.722547518
"1569700_s_at",2.198414981
"1569701_at",1.731772116
"1569703_a_at",3.208093542
"1569706_at",2.131412222
"1569709_at",2.001814405
"1569712_at",1.998466732
"1569713_at",1.955741593
"1569714_at",3.333217707
"1569716_at",1.68002967
"1569719_at",1.349276101
"1569721_at",1.489265588
"1569722_s_at",2.32650118
"1569723_a_at",1.956478717
"1569724_at",1.600089957
"1569727_at",1.92374091
"1569728_at",2.585314933
"1569729_a_at",1.866224334
"1569730_at",1.27528488
"1569731_at",1.719830827
"1569732_at",1.802989166
"1569736_at",1.636895529
"1569737_a_at",2.619377806
"1569738_at",1.925485622
"1569739_at",1.903034061
"1569740_at",2.02710353
"1569741_at",2.647523173
"1569743_at",2.324509132
"1569745_at",2.972018156
"1569746_s_at",2.389498496
"1569748_at",2.053394638
"1569750_at",2.568896522
"1569751_at",2.144035179
"1569753_at",1.807476611
"1569755_at",1.822420416
"1569756_at",1.609187419
"1569758_at",2.364647744
"1569759_at",2.538086852
"1569760_at",2.496359722
"1569761_x_at",2.103814841
"1569763_at",2.146183402
"1569764_at",2.863352096
"1569765_at",3.932931094
"1569767_at",1.999781948
"1569768_at",2.4242625
"1569770_x_at",2.238041724
"1569772_x_at",1.644058561
"1569773_at",1.74568436
"1569775_at",1.662429839
"1569776_at",2.829303537
"1569777_a_at",1.478846606
"1569779_at",2.054573368
"1569780_at",1.842359135
"1569781_at",1.91726671
"1569782_at",2.023979911
"1569783_at",1.761292771
"1569784_at",1.415667557
"1569785_at",2.465533424
"1569786_at",2.129786765
"1569787_at",2.237575887
"1569788_at",2.369253888
"1569789_at",1.363641549
"1569790_at",1.754317309
"1569791_at",2.375280486
"1569792_a_at",1.979214681
"1569793_at",3.329115638
"1569794_at",2.361951238
"1569796_s_at",2.050753155
"1569802_at",2.014466457
"1569805_at",2.364393617
"1569806_at",2.398838307
"1569807_at",2.382170711
"1569808_at",2.558093803
"1569809_at",1.635761804
"1569810_at",1.863934134
"1569811_at",2.109131783
"1569812_at",2.378711638
"1569813_at",1.470045358
"1569815_x_at",1.837526492
"1569816_at",2.152016998
"1569817_at",1.771431415
"1569818_at",2.389058825
"1569819_at",1.284759141
"1569823_at",1.840429312
"1569824_at",1.859750934
"1569826_at",2.069667426
"1569827_at",2.048817021
"1569828_at",1.959169823
"1569830_at",4.293608805
"1569831_at",2.311901648
"1569832_at",1.435818037
"1569833_at",2.337039286
"1569834_at",2.46884144
"1569835_at",1.852389488
"1569838_at",2.440570286
"1569839_s_at",2.222898505
"1569840_at",2.191801367
"1569841_x_at",2.080028091
"1569842_at",2.181522685
"1569843_at",1.82994876
"1569846_at",2.305660215
"1569847_at",2.069984187
"1569849_at",2.023586065
"1569850_at",2.640117416
"1569852_at",1.830230424
"1569853_at",1.460703197
"1569854_at",2.385798911
"1569855_at",1.414629797
"1569856_at",3.200182818
"1569857_s_at",2.688312329
"1569858_at",1.837903514
"1569859_at",2.403956251
"1569861_at",1.640255865
"1569864_at",1.529468826
"1569867_at",2.671310057
"1569868_s_at",3.596542347
"1569871_at",2.338226051
"1569872_a_at",2.863987538
"1569873_at",2.016900281
"1569874_s_at",1.569847122
"1569876_at",2.794710236
"1569878_at",1.339669715
"1569879_a_at",2.655605218
"1569881_at",1.608620932
"1569882_at",1.9453959
"1569885_at",1.843278178
"1569886_a_at",2.008086399
"1569887_a_at",2.763932097
"1569891_at",1.772312808
"1569892_at",1.589844709
"1569894_at",2.947767455
"1569895_at",2.113688432
"1569898_a_at",2.403121767
"1569900_at",1.70065551
"1569904_x_at",4.63972983
"1569905_at",3.181449766
"1569906_s_at",3.449579496
"1569909_at",2.2288064
"1569910_at",2.278820781
"1569911_at",1.153352981
"1569912_at",2.606905913
"1569915_at",2.402006664
"1569916_at",2.285338852
"1569917_at",2.506286756
"1569921_at",1.970609437
"1569923_s_at",2.347787354
"1569925_at",1.998178965
"1569926_s_at",2.586948298
"1569927_at",2.375901077
"1569929_at",2.216929957
"1569930_at",2.295988696
"1569931_at",1.594600935
"1569932_at",2.27800329
"1569933_at",2.016677935
"1569934_at",3.241656569
"1569935_at",1.666076272
"1569936_a_at",2.297259472
"1569937_at",2.119285619
"1569938_at",2.048867597
"1569940_at",3.227516822
"1569941_at",2.640579959
"1569942_at",1.94677163
"1569944_at",2.020075723
"1569947_at",1.758196571
"1569948_at",2.938526316
"1569949_at",1.625176002
"1569952_x_at",6.172614537
"1569953_at",1.943415293
"1569954_at",2.796599356
"1569955_at",1.871007707
"1569956_at",1.744578865
"1569958_at",2.232717479
"1569959_at",1.66391447
"1569960_at",1.973381492
"1569961_at",3.28005905
"1569962_at",2.169191401
"1569963_at",2.287737959
"1569969_a_at",1.599712652
"1569971_at",1.304871488
"1569973_at",3.386794764
"1569974_x_at",3.697509662
"1569975_at",2.467958478
"1569978_x_at",2.359347878
"1569979_at",1.573352513
"1569980_x_at",1.966738903
"1569981_at",1.991915487
"1569983_at",1.970783704
"1569986_x_at",2.270182445
"1569987_at",1.565962934
"1569988_at",1.873113311
"1569990_at",1.720879988
"1569991_at",2.162387547
"1569995_at",2.121884865
"1569996_at",1.745747733
"1569998_at",1.783437244
"1569999_at",3.341224579
"1570001_at",2.293524229
"1570005_at",2.61938117
"1570006_at",2.112575418
"1570007_at",1.952103902
"1570008_at",1.410808048
"1570009_at",1.145407459
"1570013_at",2.378847133
"1570014_at",2.368667031
"1570015_at",2.384336394
"1570020_at",2.315876772
"1570021_at",2.422160028
"1570022_at",1.577850996
"1570023_at",1.925031549
"1570024_at",2.408076382
"1570025_at",1.938428414
"1570026_at",1.909310928
"1570030_at",1.796197694
"1570031_at",1.240501875
"1570032_at",2.881302297
"1570033_at",1.561630471
"1570035_at",3.202087592
"1570038_at",2.058777971
"1570039_at",1.192143965
"1570040_at",2.248652339
"1570042_a_at",1.894196981
"1570043_at",2.648523177
"1570044_at",2.945544255
"1570046_at",2.445923252
"1570048_at",3.073729398
"1570049_at",1.568764344
"1570050_at",2.036890351
"1570051_at",1.858244233
"1570052_at",1.749221213
"1570054_at",2.18358372
"1570055_at",2.867642822
"1570057_x_at",1.815748245
"1570058_at",2.340013859
"1570061_at",2.542650618
"1570064_at",1.514197753
"1570065_at",3.482410301
"1570068_at",1.781552195
"1570070_at",1.8710868
"1570071_at",2.956517932
"1570076_at",2.177943015
"1570078_a_at",3.183068415
"1570080_at",2.663068262
"1570082_x_at",2.746922583
"1570084_at",1.742672125
"1570085_at",1.804427643
"1570087_at",4.254540157
"1570089_at",2.018342421
"1570090_at",2.456673941
"1570093_at",2.360796989
"1570098_at",1.546039879
"1570099_at",3.398785524
"1570100_at",1.557884537
"1570101_at",2.449030028
"1570102_at",1.731943066
"1570103_at",1.803959577
"1570105_at",1.998012004
"1570106_at",2.004878803
"1570107_at",1.71695793
"1570108_at",1.864391729
"1570110_at",1.73388743
"1570111_at",1.938785528
"1570114_at",2.254535247
"1570115_at",2.114050545
"1570116_at",1.885548819
"1570117_at",2.414793589
"1570119_at",2.191045503
"1570120_at",2.131413913
"1570121_at",1.941851487
"1570122_at",2.341272412
"1570123_at",2.218814188
"1570124_at",2.129312444
"1570125_at",1.594926816
"1570126_at",2.088114779
"1570127_at",1.869596448
"1570128_at",2.414564791
"1570130_at",2.020965096
"1570131_at",1.524206891
"1570133_at",1.589040371
"1570134_at",2.39738839
"1570135_at",6.425879137
"1570136_at",1.89029823
"1570138_at",2.610012236
"1570140_at",1.83385369
"1570141_at",1.88621734
"1570143_at",5.373818422
"1570145_at",1.797978535
"1570146_at",1.992817505
"1570151_at",2.311698387
"1570152_at",2.269649841
"1570153_at",1.637014469
"1570155_at",1.57111867
"1570156_s_at",1.847123074
"1570158_at",1.34623251
"1570160_at",2.132610498
"1570162_at",1.816176847
"1570163_at",1.476059438
"1570165_at",2.045688509
"1570166_a_at",2.724415135
"1570167_at",1.675571182
"1570168_at",1.803923065
"1570169_at",2.188161994
"1570171_at",1.212910045
"1570173_at",2.292615629
"1570176_at",1.635865907
"1570177_at",1.690887395
"1570180_at",1.480996319
"1570181_a_at",1.917608377
"1570182_at",2.086665932
"1570183_at",1.679785783
"1570185_at",3.701023807
"1570186_at",1.497351257
"1570188_at",2.095986945
"1570189_at",2.664314425
"1570190_at",1.975118146
"1570191_at",1.568342258
"1570192_at",1.914098602
"1570194_x_at",3.360024559
"1570196_at",1.876321252
"1570197_at",1.923791076
"1570198_x_at",1.971167201
"1570200_at",4.352647157
"1570202_a_at",2.119994499
"1570204_at",1.831295666
"1570205_at",1.6552578
"1570206_at",1.779758855
"1570207_at",1.913513754
"1570208_at",1.915878595
"1570210_x_at",2.217226459
